,Fecha,Pedido #,Ingresos netos (con formato),Estado,Tipo de cliente,Producto(s),Artículos vendidos,Cupón(es),Ingresos netos,Atribución,Número de factura
4322,2024-04-09 18:24:54,60834,"80,00€",completed,returning,"4× Cybercola Cherry - Botella 33cl, 3× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl",8,,66.12,Desconocido,
4323,2024-04-09 18:26:57,60835,"80,00€",completed,returning,8× Cybercola Light - Botella 33 cl.,8,,66.12,Desconocido,
4324,2024-04-09 18:19:26,60833,"80,00€",completed,returning,8× Cybercola Light - Botella 33 cl.,8,,66.12,Desconocido,
4325,2024-04-09 18:15:55,60831,"40,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4326,2024-04-09 18:16:29,60832,"150,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 8× Cybercola Light - Botella 33 cl.",10,,123.96,Desconocido,
4327,2024-04-09 18:15:45,60830,"40,00€",completed,returning,"3× Cybercola Txirene, 1× Cybercola Sirimiri",4,,33.05,Desconocido,
4328,2024-04-09 18:14:30,60828,"40,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4329,2024-04-09 18:15:07,60829,"39,99€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Txirene",4,,33.05,Desconocido,
4330,2024-04-09 18:12:48,60827,"40,01€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Txirene, 1× Cybercola Bilbao Basket",4,,33.06,Desconocido,
4331,2024-04-09 18:11:38,60826,"85,00€",completed,new,"2× Cybercola Pack experiencia, 1× Cybercola Zero - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",5,,61.98,Desconocido,
4332,2024-04-09 18:06:54,60825,"40,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Pika",4,,33.05,Desconocido,
4333,2024-04-09 18:06:42,60824,"180,00€",completed,returning,12× Cybercola Cherry - Botella 33cl,12,,148.76,Desconocido,
4334,2024-04-09 17:58:28,60821,"120,00€",completed,returning,"4× Cybercola Light - Botella 33 cl., 8× Cybercola Cherry - Botella 33cl",12,,99.18,Desconocido,
4335,2024-04-09 17:51:58,60820,"40,00€",completed,new,"2× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4336,2024-04-09 17:49:33,60819,"39,98€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",4,,33.05,Desconocido,
4337,2024-04-09 17:42:04,60817,"50,00€",completed,returning,4× Cybercola Txirene,4,,33.06,Desconocido,
4338,2024-04-09 17:29:37,60816,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Sirimiri",4,,33.05,Desconocido,
4339,2024-04-09 17:29:25,60815,"40,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika, 1× Cybercola Txirene",4,,33.05,Desconocido,
4340,2024-04-09 17:26:45,60814,"40,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4341,2024-04-09 17:20:47,60813,"60,00€",completed,returning,"1× Cybercola Pika, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",4,,49.6,Desconocido,
4342,2024-04-09 16:02:00,60801,"55,00€",completed,new,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",3,,37.2,Desconocido,
4343,2024-04-09 16:54:16,60812,"40,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Botella 33 cl., 2× Cybercola Zero - Botella 33cl",4,,33.06,Desconocido,
4344,2024-04-09 16:50:24,60811,"15,00€",completed,returning,1× Cybercola Light - Lata 33cl,1,,12.4,Desconocido,
4345,2024-04-09 16:43:35,60809,"30,00€",completed,returning,2× Cybercola Cherry - Botella 33cl,2,,24.79,Desconocido,
4346,2024-04-09 16:40:25,60807,"40,00€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Pika",4,,33.06,Desconocido,
4347,2024-04-09 16:34:08,60805,"40,00€",completed,returning,4× Cybercola Zero - Lata 33cl,4,,33.06,Desconocido,
4348,2024-04-09 16:28:31,60804,"80,00€",completed,returning,"4× Cybercola Zero - Lata 33cl, 4× Cybercola Zero - Botella 33cl",8,,66.12,Desconocido,
4349,2024-04-09 16:24:08,60803,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
4350,2024-04-09 15:59:59,60800,"40,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Lata 33cl",4,,33.06,Desconocido,
4351,2024-04-09 15:58:04,60799,"40,01€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4352,2024-04-09 15:54:35,60798,"39,99€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",4,,33.05,Desconocido,
4353,2024-04-09 15:40:54,60797,"39,99€",completed,returning,"2× Cybercola Light - Botella 33 cl., 2× Cybercola Zero - Botella 33cl",4,,33.05,Desconocido,
4354,2024-04-09 15:30:49,60796,"40,01€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Sirimiri",4,,33.06,Desconocido,
4355,2024-04-09 15:29:35,60795,"40,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",4,,33.06,Desconocido,
4356,2024-04-09 15:27:42,60794,"40,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 3× Cybercola Light - Botella 33 cl.",4,,33.06,Desconocido,
4357,2024-04-09 14:26:12,60781,"40,00€",completed,returning,4× Cybercola Light - Botella 33 cl.,4,,33.06,Desconocido,
4358,2024-04-09 15:09:56,60792,"49,99€",completed,new,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",4,,33.05,Desconocido,
4359,2024-04-09 15:07:43,60788,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4360,2024-04-09 15:08:27,60790,"45,00€",completed,returning,3× Cybercola Zero - Lata 33cl,3,,37.19,Desconocido,
4361,2024-04-09 15:08:04,60789,"45,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl",3,,37.19,Desconocido,
4362,2024-04-09 15:08:28,60791,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4363,2024-04-09 14:56:52,60787,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4364,2024-04-09 14:53:29,60786,"79,99€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl, 2× Cybercola Txirene, 1× Cybercola Cherry - Lata 33cl",8,,66.11,Desconocido,
4365,2024-04-09 14:50:47,60785,"40,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4366,2024-04-09 14:48:39,60784,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4367,2024-04-09 14:32:12,60782,"65,00€",completed,new,"1× Cybercola Pack experiencia, 1× Cyberpepsi  , 1× Cybercola Zero - Lata 33cl",3,,45.46,Desconocido,
4368,2024-04-09 14:20:31,60779,"40,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4369,2024-04-09 14:13:20,60778,"40,01€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Sirimiri, 1× Cybercola Txirene",4,,33.06,Desconocido,
4370,2024-04-09 14:11:45,60777,"40,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 3× Cybercola Cherry - Botella 33cl",4,,33.05,Desconocido,
4371,2024-04-09 14:10:46,60776,"40,00€",completed,returning,4× Cybercola Zero - Lata 33cl,4,,33.06,Desconocido,
4372,2024-04-09 14:09:48,60775,"42,00€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",2,,34.71,Desconocido,
4373,2024-04-09 14:08:42,60772,"80,00€",completed,returning,8× Cybercola Zero - Lata 33cl,8,,66.12,Desconocido,
4374,2024-04-09 14:08:45,60773,"45,00€",completed,returning,3× Cybercola Zero - Botella 33cl,3,,37.19,Desconocido,
4375,2024-04-09 14:09:22,60774,"15,00€",completed,returning,1× Cybercola Cherry - Botella 33cl,1,,12.4,Desconocido,
4376,2024-04-09 14:03:06,60770,"30,00€",completed,returning,2× Cybercola Zero - Botella 33cl,2,,24.79,Desconocido,
4377,2024-04-09 14:01:03,60769,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4378,2024-04-09 13:55:09,60768,"50,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",4,,33.06,Desconocido,
4379,2024-04-09 13:51:20,60767,"39,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",4,,33.05,Desconocido,
4380,2024-04-09 13:47:37,60766,"40,00€",completed,returning,4× Cybercola Cherry - Lata 33cl,4,,33.06,Desconocido,
4381,2024-04-09 13:46:17,60765,"39,99€",completed,returning,"1× Cybercola Light - Botella 33 cl., 2× Cybercola Pika, 1× Cybercola Zero - Botella 33cl",4,,33.05,Desconocido,
4382,2024-04-09 13:44:55,60764,"80,00€",completed,returning,8× Cybercola Cherry - Botella 33cl,8,,66.12,Desconocido,
4383,2024-04-09 13:43:47,60762,"40,00€",completed,returning,4× Cybercola Light - Botella 33 cl.,4,,33.06,Desconocido,
4384,2024-04-09 13:43:57,60763,"39,99€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl",4,,33.05,Desconocido,
4385,2024-04-09 13:39:17,60761,"40,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4386,2024-04-09 13:35:53,60760,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Sirimiri, 1× Cybercola Txirene",4,,33.06,Desconocido,
4387,2024-04-09 13:32:26,60759,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
4388,2024-04-09 13:29:52,60758,"40,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Pika, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Sirimiri",4,,33.05,Desconocido,
4389,2024-04-09 13:29:17,60757,"40,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",4,,33.06,Desconocido,
4390,2024-04-09 13:13:57,60748,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",4,,33.05,Desconocido,
4391,2024-04-09 13:25:24,60755,"40,00€",completed,new,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",4,,33.06,Desconocido,
4392,2024-04-09 13:26:27,60756,"45,00€",completed,returning,"2× Cybercola Zero - Cuarto (25cl), 1× Cybercola Light - Botella 33 cl.",3,,37.19,Desconocido,
4393,2024-04-09 13:22:18,60751,"40,00€",completed,new,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Pika, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",4,,33.06,Desconocido,
4394,2024-04-09 13:24:23,60753,"40,00€",completed,returning,4× Cybercola Zero - Lata 33cl,4,,33.06,Desconocido,
4395,2024-04-09 13:11:47,60747,"40,00€",completed,returning,4× Cybercola Cherry - Lata 33cl,4,,33.06,Desconocido,
4396,2024-04-09 13:09:53,60745,"39,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",4,,33.05,Desconocido,
4397,2024-04-09 13:11:07,60746,"40,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 2× Cybercola Pika",4,,33.06,Desconocido,
4398,2024-04-09 13:07:20,60744,"40,01€",completed,new,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika",4,,33.06,Desconocido,
4399,2024-04-09 13:06:41,60743,"40,00€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 2× Cybercola Pika",4,,33.06,Desconocido,
4400,2024-04-09 12:58:32,60737,"40,00€",completed,returning,4× Cybercola Txirene,4,,33.06,Desconocido,
4401,2024-04-09 13:02:10,60741,"50,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4402,2024-04-09 12:57:32,60736,"39,99€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",4,,33.05,Desconocido,
4403,2024-04-09 13:00:48,60739,"30,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",2,,24.8,Desconocido,
4404,2024-04-09 12:42:26,60734,"55,00€",completed,returning,3× Cybercola Cherry - Botella 33cl,3,,37.19,Desconocido,
4405,2024-04-09 12:38:19,60733,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Txirene, 1× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4406,2024-04-09 12:37:23,60732,"55,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4407,2024-04-09 12:36:18,60731,"15,00€",completed,returning,1× Cybercola Light - Botella 33 cl.,1,,12.4,Desconocido,
4408,2024-04-09 12:34:11,60730,"40,00€",completed,returning,4× Cybercola Light - Lata 33cl,4,,33.06,Desconocido,
4409,2024-04-09 12:33:42,60729,"25,00€",completed,returning,1× Cyberpepsi  ,1,,20.66,Desconocido,
4410,2024-04-09 12:29:22,60727,"39,99€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika",4,,33.05,Desconocido,
4411,2024-04-09 12:30:10,60728,"60,00€",completed,new,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,49.58,Desconocido,
4412,2024-04-09 12:28:48,60726,"45,00€",completed,returning,3× Cybercola Zero - Botella 33cl,3,,37.19,Desconocido,
4413,2024-04-09 12:25:37,60725,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4414,2024-04-09 12:18:29,60724,"30,00€",completed,returning,2× Cybercola Light - Botella 33 cl.,2,,24.79,Desconocido,
4415,2024-04-09 12:13:24,60723,"40,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Sirimiri",4,,33.06,Desconocido,
4416,2024-04-09 11:58:06,60721,"40,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Sirimiri, 1× Cybercola Zero - Botella 33cl",4,,33.06,Desconocido,
4417,2024-04-09 11:56:49,60720,"40,00€",completed,returning,4× Cybercola Light - Lata 33cl,4,,33.06,Desconocido,
4418,2024-04-09 11:51:17,60719,"25,00€",completed,new,1× Cybercola Zero - Botella 33cl,1,,12.4,Desconocido,
4419,2024-04-09 11:50:17,60718,"40,00€",completed,returning,"2× Cybercola Pika, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",4,,33.06,Desconocido,
4420,2024-04-09 11:49:00,60717,"40,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",4,,33.06,Desconocido,
4421,2024-04-09 11:48:03,60716,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4422,2024-04-09 11:45:37,60715,"40,00€",completed,new,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4423,2024-04-09 11:43:26,60713,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4424,2024-04-09 11:42:40,60712,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",3,,37.2,Desconocido,
4425,2024-04-09 11:42:23,60711,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4426,2024-04-09 11:40:57,60710,"30,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",2,,24.8,Desconocido,
4427,2024-04-09 11:39:10,60709,"50,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",4,,33.05,Desconocido,
4428,2024-04-09 11:38:58,60708,"50,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4429,2024-04-09 11:37:07,60707,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4430,2024-04-09 11:34:54,60705,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4431,2024-04-09 11:28:50,60703,"40,00€",completed,new,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4432,2024-04-09 11:26:21,60702,"50,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 3× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4433,2024-04-09 11:24:17,60701,"40,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4434,2024-04-09 11:18:44,60699,"39,99€",completed,returning,"2× Cybercola Light - Botella 33 cl., 2× Cybercola Cherry - Botella 33cl",4,,33.05,Desconocido,
4435,2024-04-09 11:16:38,60697,"30,00€",completed,new,2× Cybercola Zero - Botella 33cl,2,,24.79,Desconocido,
4436,2024-04-09 11:15:11,60696,"80,00€",completed,returning,8× Cybercola Cherry - Lata 33cl,8,,66.12,Desconocido,
4437,2024-04-09 11:11:20,60694,"40,00€",completed,new,4× Cybercola Light - Botella 33 cl.,4,,33.06,Desconocido,
4438,2024-04-09 11:11:21,60695,"30,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",2,,24.8,Desconocido,
4439,2024-04-09 11:06:57,60689,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4440,2024-04-09 11:08:03,60690,"40,00€",completed,returning,"1× Cybercola Light - Lata 33cl, 3× Cybercola Pika",4,,33.06,Desconocido,
4441,2024-04-09 11:09:28,60691,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
4442,2024-04-09 11:10:18,60693,"25,00€",completed,new,1× Cybercola Pika,1,,20.66,Desconocido,
4443,2024-04-09 11:06:04,60688,"40,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4444,2024-04-09 10:55:38,60687,"40,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",4,,33.06,Desconocido,
4445,2024-04-09 10:55:34,60686,"80,00€",completed,returning,8× Cybercola Cherry - Lata 33cl,8,,66.12,Desconocido,
4446,2024-04-09 10:55:05,60685,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4447,2024-04-09 10:53:24,60683,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4448,2024-04-09 10:54:13,60684,"40,01€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Pika",4,,33.06,Desconocido,
4449,2024-04-09 10:50:37,60682,"50,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Zero - Botella 33cl",4,,33.06,Desconocido,
4450,2024-04-09 10:44:42,60681,"80,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl, 4× Cybercola Zero - Botella 33cl",8,,66.12,Desconocido,
4451,2024-04-09 10:40:33,60675,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4452,2024-04-09 10:43:32,60680,"40,00€",completed,returning,4× Cybercola Cherry - Lata 33cl,4,,33.06,Desconocido,
4453,2024-04-09 10:41:59,60678,"40,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4454,2024-04-09 10:40:40,60676,"40,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",4,,33.06,Desconocido,
4455,2024-04-09 10:39:41,60674,"80,00€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",8,,66.12,Desconocido,
4456,2024-04-09 10:37:39,60673,"39,98€",completed,returning,"1× Cybercola Light - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",4,,33.05,Desconocido,
4457,2024-04-09 10:36:43,60672,"90,00€",completed,new,8× Cybercola Light - Lata 33cl,8,,66.12,Desconocido,
4458,2024-04-09 10:34:09,60671,"28,50€",completed,new,2× Cybercola Zero - Lata 33cl,2,,23.55,Desconocido,
4459,2024-04-09 10:34:00,60670,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4460,2024-04-09 10:33:41,60669,"30,00€",completed,returning,2× Cybercola Light - Botella 33 cl.,2,,24.79,Desconocido,
4461,2024-04-09 10:29:34,60667,"15,00€",completed,new,1× Cybercola Cherry - Lata 33cl,1,,12.4,Desconocido,
4462,2024-04-09 10:27:08,60662,"80,00€",completed,returning,8× Cybercola Zero - Botella 33cl,8,,66.12,Desconocido,
4463,2024-04-09 10:28:41,60666,"40,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl.",4,,33.06,Desconocido,
4464,2024-04-09 10:27:55,60665,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4465,2024-04-09 10:27:23,60663,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4466,2024-04-09 10:27:03,60661,"50,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",4,,33.06,Desconocido,
4467,2024-04-09 10:27:34,60664,"30,00€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl",2,,24.8,Desconocido,
4468,2024-04-09 10:23:49,60659,"40,00€",completed,returning,4× Cybercola Light - Botella 33 cl.,4,,33.06,Desconocido,
4469,2024-04-09 10:24:52,60660,"30,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl",2,,24.8,Desconocido,
4470,2024-04-09 10:23:18,60658,"160,00€",completed,returning,16× Cybercola Zero - Botella 33cl,16,,132.23,Desconocido,
4471,2024-04-09 10:19:19,60656,"40,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl",4,,33.06,Desconocido,
4472,2024-04-09 10:20:38,60657,"30,00€",completed,returning,2× Cybercola Light - Botella 33 cl.,2,,24.79,Desconocido,
4473,2024-04-09 10:17:42,60655,"39,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",4,,33.05,Desconocido,
4474,2024-04-09 10:15:21,60654,"45,00€",completed,new,"1× Cybercola Pack experiencia, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl",3,,37.2,Desconocido,
4475,2024-04-09 10:15:09,60653,"40,00€",completed,returning,4× Cybercola Light - Lata 33cl,4,,33.06,Desconocido,
4476,2024-04-09 10:15:08,60652,"30,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",2,,24.8,Desconocido,
4477,2024-04-09 10:13:24,60651,"40,00€",completed,returning,4× Cybercola Cherry - Lata 33cl,4,,33.06,Desconocido,
4478,2024-04-09 10:08:50,60649,"40,00€",completed,new,4× Cybercola Light - Lata 33cl,4,,33.06,Desconocido,
4479,2024-04-09 10:02:28,60647,"40,00€",completed,returning,4× Cybercola Cherry - Botella 33cl,4,,33.06,Desconocido,
4480,2024-04-09 10:01:42,60645,"80,00€",completed,returning,"4× Cybercola Light - Botella 33 cl., 3× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",8,,66.12,Desconocido,
4481,2024-04-09 10:02:38,60648,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
4482,2024-04-09 10:01:30,60644,"80,00€",completed,returning,8× Cybercola Zero - Botella 33cl,8,,66.12,Desconocido,
4483,2024-04-09 10:02:04,60646,"143,00€",completed,returning,"12× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",13,,118.18,Desconocido,
4484,2024-04-09 10:01:23,60643,"80,00€",completed,returning,8× Cybercola Zero - Botella 33cl,8,,66.12,Desconocido,
4485,2024-04-09 09:56:57,60640,"40,01€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",4,,33.06,Desconocido,
4486,2024-04-09 10:00:03,60642,"30,00€",completed,returning,2× Cybercola Cherry - Botella 33cl,2,,24.79,Desconocido,
4487,2024-04-09 09:50:14,60635,"40,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 2× Cybercola Pack experiencia",4,,33.06,Desconocido,
4488,2024-04-09 09:58:33,60641,"60,00€",completed,returning,"2× Cybercola Pika, 2× Cybercola Zero - Botella 33cl",4,,49.58,Desconocido,
4489,2024-04-09 09:56:14,60638,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl.",4,,33.05,Desconocido,
4490,2024-04-09 09:55:18,60637,"39,99€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl",4,,33.05,Desconocido,
4491,2024-04-09 09:51:28,60636,"39,99€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Txirene",4,,33.05,Desconocido,
4492,2024-04-09 09:38:30,60627,"40,00€",completed,returning,4× Cybercola Zero - Botella 33cl,4,,33.06,Desconocido,
